Transaction ID,Company,City,KM Travelled,Price Charged,Cost of Trip,Population,Users,Customer ID,Payment_Mode,Gender,Age,Income (USD/Month),date,holiday
10285652,Yellow Cab,BOSTON MA,22.0,347.36,308.88," 248,968 "," 80,021 ",57256,Cash,Female,61,8276,2017-12-26,Boxing Day
10285653,Yellow Cab,BOSTON MA,34.65,595.19,444.906," 248,968 "," 80,021 ",58735,Cash,Female,48,6686,2017-12-29,Additional Day
10285655,Yellow Cab,BOSTON MA,7.08,124.07,91.7568," 248,968 "," 80,021 ",59954,Cash,Male,48,31624,2017-12-29,Additional Day
10285656,Yellow Cab,CHICAGO IL,22.66,311.89,285.516," 1,955,130 "," 164,468 ",5358,Cash,Female,55,15046,2018-01-01,New Year's Day
10285657,Yellow Cab,CHICAGO IL,9.28,115.21,126.9504," 1,955,130 "," 164,468 ",4360,Card,Female,28,18615,2017-12-28,Additional Day
10285658,Yellow Cab,CHICAGO IL,26.18,317.95,326.7264," 1,955,130 "," 164,468 ",5609,Card,Female,52,3427,2017-12-29,Additional Day
10285660,Yellow Cab,CHICAGO IL,18.0,264.75,259.2," 1,955,130 "," 164,468 ",3940,Cash,Female,52,12041,2017-12-29,Additional Day
10285661,Yellow Cab,CHICAGO IL,15.15,206.48,189.072," 1,955,130 "," 164,468 ",4720,Card,Female,34,22358,2017-12-29,Additional Day
10285662,Yellow Cab,CHICAGO IL,17.55,215.51,221.13," 1,955,130 "," 164,468 ",4362,Cash,Male,29,5764,2017-12-27,Additional Day
10285663,Yellow Cab,CHICAGO IL,8.88,121.03,117.216," 1,955,130 "," 164,468 ",4115,Card,Male,51,17037,2017-12-29,Additional Day
10285664,Yellow Cab,CHICAGO IL,8.24,102.3,108.768," 1,955,130 "," 164,468 ",5940,Card,Female,18,33996,2017-12-27,Additional Day
10285665,Yellow Cab,CHICAGO IL,41.44,598.34,542.0352," 1,955,130 "," 164,468 ",5024,Card,Male,30,18723,2017-12-27,Additional Day
10285667,Yellow Cab,CHICAGO IL,26.0,443.33,371.28," 1,955,130 "," 164,468 ",5611,Cash,Female,24,15347,2017-12-29,Additional Day
10285668,Yellow Cab,CHICAGO IL,18.88,244.58,271.872," 1,955,130 "," 164,468 ",5449,Card,Male,19,21337,2017-12-29,Additional Day
10285669,Yellow Cab,CHICAGO IL,40.66,537.7,507.4368," 1,955,130 "," 164,468 ",3077,Cash,Male,22,16759,2017-12-29,Additional Day
10285670,Yellow Cab,CHICAGO IL,21.66,375.64,298.908," 1,955,130 "," 164,468 ",4800,Card,Female,28,3540,2017-12-29,Additional Day
10285671,Yellow Cab,CHICAGO IL,15.12,219.37,192.3264," 1,955,130 "," 164,468 ",4717,Cash,Female,30,19880,2017-12-29,Additional Day
10285672,Yellow Cab,CHICAGO IL,9.0,111.73,126.36," 1,955,130 "," 164,468 ",5435,Cash,Male,42,25878,2017-12-26,Boxing Day
10285673,Yellow Cab,CHICAGO IL,3.24,44.6,45.1008," 1,955,130 "," 164,468 ",4150,Card,Male,19,13752,2017-12-29,Additional Day
10285677,Yellow Cab,CHICAGO IL,23.28,354.35,329.6448," 1,955,130 "," 164,468 ",4633,Card,Male,55,21724,2017-12-29,Additional Day
10285678,Yellow Cab,CHICAGO IL,3.3,49.82,46.728," 1,955,130 "," 164,468 ",4603,Cash,Female,18,6452,2017-12-29,Additional Day
10285679,Yellow Cab,CHICAGO IL,44.4,630.89,612.72," 1,955,130 "," 164,468 ",3115,Cash,Male,62,6183,2017-12-29,Additional Day
10285680,Yellow Cab,CHICAGO IL,26.19,377.09,355.1364," 1,955,130 "," 164,468 ",3367,Card,Female,20,9127,2017-12-29,Additional Day
10285681,Yellow Cab,CHICAGO IL,36.48,541.49,477.1584," 1,955,130 "," 164,468 ",4049,Cash,Male,31,21037,2017-12-27,Additional Day
10285683,Yellow Cab,CHICAGO IL,21.6,300.22,269.568," 1,955,130 "," 164,468 ",5942,Card,Male,35,20434,2018-01-01,New Year's Day
10285684,Yellow Cab,CHICAGO IL,29.7,428.83,416.988," 1,955,130 "," 164,468 ",3125,Card,Male,25,9562,2018-01-01,New Year's Day
10285685,Yellow Cab,CHICAGO IL,2.12,30.72,27.4752," 1,955,130 "," 164,468 ",3123,Cash,Male,29,12434,2017-12-29,Additional Day
10285686,Yellow Cab,CHICAGO IL,33.6,457.94,435.456," 1,955,130 "," 164,468 ",3255,Card,Male,33,18704,2017-12-27,Additional Day
10285687,Yellow Cab,CHICAGO IL,29.45,453.99,364.002," 1,955,130 "," 164,468 ",3988,Cash,Male,32,18601,2017-12-29,Additional Day
10285689,Yellow Cab,CHICAGO IL,28.42,352.82,347.8608," 1,955,130 "," 164,468 ",4500,Card,Male,37,2642,2018-01-01,New Year's Day
10285690,Yellow Cab,CHICAGO IL,12.21,158.17,161.172," 1,955,130 "," 164,468 ",4489,Card,Male,21,32132,2017-12-29,Additional Day
10285691,Yellow Cab,CHICAGO IL,29.87,403.07,358.44," 1,955,130 "," 164,468 ",4929,Card,Female,26,12259,2017-12-25,Christmas Day
10285692,Yellow Cab,CHICAGO IL,38.0,487.14,483.36," 1,955,130 "," 164,468 ",3796,Card,Female,36,16638,2017-12-29,Additional Day
10285695,Yellow Cab,CHICAGO IL,14.04,191.35,181.9584," 1,955,130 "," 164,468 ",4591,Card,Male,20,19956,2017-12-28,Additional Day
10285697,Yellow Cab,CHICAGO IL,25.96,315.28,358.248," 1,955,130 "," 164,468 ",4504,Card,Male,33,15418,2017-12-26,Boxing Day
10285698,Yellow Cab,CHICAGO IL,42.94,625.79,530.7384," 1,955,130 "," 164,468 ",4432,Cash,Female,63,7124,2017-12-27,Additional Day
10285700,Yellow Cab,CHICAGO IL,42.12,562.69,515.5488," 1,955,130 "," 164,468 ",3573,Cash,Female,40,3153,2017-12-27,Additional Day
10285701,Yellow Cab,CHICAGO IL,4.32,63.54,57.5424," 1,955,130 "," 164,468 ",4408,Card,Male,20,24508,2017-12-28,Additional Day
10285707,Yellow Cab,CHICAGO IL,33.66,486.01,407.9592," 1,955,130 "," 164,468 ",4419,Cash,Male,41,12901,2017-12-27,Additional Day
10285708,Yellow Cab,CHICAGO IL,25.74,375.13,364.4784," 1,955,130 "," 164,468 ",4784,Card,Male,38,20413,2017-12-25,Christmas Day
10285710,Yellow Cab,CHICAGO IL,32.19,496.62,417.1824," 1,955,130 "," 164,468 ",4043,Card,Male,34,7982,2017-12-29,Additional Day
10285711,Yellow Cab,CHICAGO IL,7.28,122.07,89.1072," 1,955,130 "," 164,468 ",4069,Card,Male,22,23848,2017-12-29,Additional Day
10285713,Yellow Cab,CHICAGO IL,13.65,178.67,183.456," 1,955,130 "," 164,468 ",4124,Card,Male,37,6429,2017-12-25,Christmas Day
10285716,Yellow Cab,CHICAGO IL,27.04,386.77,343.9488," 1,955,130 "," 164,468 ",5904,Cash,Female,64,24360,2017-12-29,Additional Day
10285717,Yellow Cab,CHICAGO IL,23.46,361.94,306.8568," 1,955,130 "," 164,468 ",3457,Cash,Male,25,23879,2017-12-29,Additional Day
10285724,Yellow Cab,CHICAGO IL,5.76,84.72,74.6496," 1,955,130 "," 164,468 ",4398,Card,Male,19,11730,2017-12-26,Boxing Day
10285725,Yellow Cab,CHICAGO IL,17.0,220.22,238.68," 1,955,130 "," 164,468 ",5680,Card,Male,60,8207,2017-12-25,Christmas Day
10285726,Yellow Cab,CHICAGO IL,29.16,409.23,370.9152," 1,955,130 "," 164,468 ",5619,Card,Male,35,33817,2017-12-27,Additional Day
10285729,Yellow Cab,CHICAGO IL,40.66,543.18,526.9536," 1,955,130 "," 164,468 ",4337,Card,Male,33,19666,2017-12-29,Additional Day
10285730,Yellow Cab,CHICAGO IL,35.36,448.52,500.6976," 1,955,130 "," 164,468 ",3876,Card,Female,24,8714,2017-12-26,Boxing Day
10285731,Yellow Cab,CHICAGO IL,34.98,492.79,478.5264," 1,955,130 "," 164,468 ",5358,Cash,Female,55,15046,2017-12-29,Additional Day
10285732,Yellow Cab,CHICAGO IL,25.53,361.73,352.314," 1,955,130 "," 164,468 ",5730,Cash,Female,43,11704,2017-12-28,Additional Day
10285733,Yellow Cab,CHICAGO IL,39.14,554.57,530.7384," 1,955,130 "," 164,468 ",3541,Card,Female,60,18970,2017-12-27,Additional Day
10285734,Yellow Cab,CHICAGO IL,27.5,394.17,336.6," 1,955,130 "," 164,468 ",4291,Cash,Female,23,16513,2017-12-29,Additional Day
10285735,Yellow Cab,CHICAGO IL,21.06,261.45,275.4648," 1,955,130 "," 164,468 ",5586,Card,Female,28,11446,2017-12-27,Additional Day
10285737,Yellow Cab,CHICAGO IL,17.7,250.79,252.756," 1,955,130 "," 164,468 ",4325,Card,Female,41,10070,2017-12-29,Additional Day
10285740,Yellow Cab,CHICAGO IL,4.9,72.07,68.208," 1,955,130 "," 164,468 ",4935,Card,Female,60,27117,2017-12-28,Additional Day
10285742,Yellow Cab,CHICAGO IL,10.1,161.87,136.956," 1,955,130 "," 164,468 ",5895,Card,Female,26,24457,2017-12-29,Additional Day
10285743,Yellow Cab,CHICAGO IL,24.42,322.94,336.996," 1,955,130 "," 164,468 ",4909,Card,Male,25,3365,2017-12-29,Additional Day
10285744,Yellow Cab,CHICAGO IL,4.76,66.8,65.1168," 1,955,130 "," 164,468 ",3735,Cash,Male,24,23478,2017-12-27,Additional Day
10285747,Yellow Cab,CHICAGO IL,27.75,485.3,369.63," 1,955,130 "," 164,468 ",3826,Card,Male,60,23252,2017-12-29,Additional Day
10285749,Yellow Cab,CHICAGO IL,7.02,99.47,92.664," 1,955,130 "," 164,468 ",3838,Card,Male,63,23179,2017-12-26,Boxing Day
10285750,Yellow Cab,CHICAGO IL,31.32,443.77,405.9072," 1,955,130 "," 164,468 ",4087,Cash,Male,37,24142,2017-12-29,Additional Day
10285755,Yellow Cab,CHICAGO IL,32.64,431.64,438.6816," 1,955,130 "," 164,468 ",3337,Card,Female,40,24873,2017-12-29,Additional Day
10285759,Yellow Cab,CHICAGO IL,35.2,451.24,468.864," 1,955,130 "," 164,468 ",3494,Card,Female,23,28478,2018-01-01,New Year's Day
10285760,Yellow Cab,CHICAGO IL,10.8,162.64,130.896," 1,955,130 "," 164,468 ",4700,Card,Female,40,10574,2017-12-29,Additional Day
10285762,Yellow Cab,CHICAGO IL,9.6,132.13,126.72," 1,955,130 "," 164,468 ",4030,Card,Male,26,5458,2017-12-26,Boxing Day
10285763,Yellow Cab,CHICAGO IL,27.27,356.95,340.3296," 1,955,130 "," 164,468 ",3699,Cash,Female,48,28180,2018-01-01,New Year's Day
10285765,Yellow Cab,CHICAGO IL,31.86,451.42,432.0216," 1,955,130 "," 164,468 ",3206,Card,Male,65,3830,2018-01-01,New Year's Day
10285767,Yellow Cab,CHICAGO IL,8.16,114.52,100.8576," 1,955,130 "," 164,468 ",3670,Cash,Female,24,11507,2017-12-29,Additional Day
10285770,Yellow Cab,CHICAGO IL,5.45,85.18,70.632," 1,955,130 "," 164,468 ",3012,Card,Female,19,8117,2017-12-29,Additional Day
10285772,Yellow Cab,CHICAGO IL,18.7,229.63,267.036," 1,955,130 "," 164,468 ",4175,Card,Male,26,20642,2017-12-29,Additional Day
10285775,Yellow Cab,CHICAGO IL,28.5,357.66,400.14," 1,955,130 "," 164,468 ",4707,Cash,Male,60,4186,2017-12-26,Boxing Day
10285776,Yellow Cab,CHICAGO IL,15.2,201.01,196.992," 1,955,130 "," 164,468 ",4468,Cash,Female,31,4104,2017-12-27,Additional Day
10285778,Yellow Cab,CHICAGO IL,7.68,105.71,96.768," 1,955,130 "," 164,468 ",5351,Card,Female,26,14825,2017-12-27,Additional Day
10285779,Yellow Cab,CHICAGO IL,12.0,166.79,146.88," 1,955,130 "," 164,468 ",3459,Card,Female,31,19640,2017-12-28,Additional Day
10285780,Yellow Cab,CHICAGO IL,21.84,294.71,296.1504," 1,955,130 "," 164,468 ",3914,Cash,Male,31,6122,2017-12-29,Additional Day
10285783,Yellow Cab,CHICAGO IL,42.55,614.37,520.812," 1,955,130 "," 164,468 ",3644,Cash,Male,27,8279,2017-12-28,Additional Day
10285784,Yellow Cab,CHICAGO IL,21.09,281.75,255.6108," 1,955,130 "," 164,468 ",4128,Card,Female,19,22960,2017-12-28,Additional Day
10285785,Yellow Cab,CHICAGO IL,10.56,151.05,143.1936," 1,955,130 "," 164,468 ",4546,Card,Male,22,17200,2017-12-29,Additional Day
10285786,Yellow Cab,CHICAGO IL,44.0,649.79,559.68," 1,955,130 "," 164,468 ",5666,Card,Female,25,18741,2017-12-29,Additional Day
10285788,Yellow Cab,CHICAGO IL,17.68,236.19,220.6464," 1,955,130 "," 164,468 ",4981,Cash,Male,58,8439,2017-12-29,Additional Day
10285789,Yellow Cab,CHICAGO IL,31.59,443.33,443.5236," 1,955,130 "," 164,468 ",5845,Card,Male,31,31285,2017-12-29,Additional Day
10285790,Yellow Cab,CHICAGO IL,42.4,595.04,605.472," 1,955,130 "," 164,468 ",3490,Cash,Female,51,32775,2017-12-25,Christmas Day
10285791,Yellow Cab,CHICAGO IL,1.92,24.61,24.4224," 1,955,130 "," 164,468 ",4204,Card,Male,50,9145,2017-12-27,Additional Day
10285793,Yellow Cab,CHICAGO IL,4.4,63.53,60.192," 1,955,130 "," 164,468 ",5575,Card,Male,49,19016,2017-12-29,Additional Day
10285794,Yellow Cab,CHICAGO IL,17.12,281.8,219.8208," 1,955,130 "," 164,468 ",3009,Card,Male,26,21115,2017-12-29,Additional Day
10285796,Yellow Cab,CHICAGO IL,5.85,97.23,70.902," 1,955,130 "," 164,468 ",4261,Cash,Female,45,9227,2017-12-29,Additional Day
10285799,Yellow Cab,CHICAGO IL,29.68,466.79,416.7072," 1,955,130 "," 164,468 ",4217,Cash,Male,61,6290,2017-12-29,Additional Day
10285801,Yellow Cab,CHICAGO IL,4.04,58.39,50.4192," 1,955,130 "," 164,468 ",5968,Cash,Female,58,2787,2017-12-29,Additional Day
10285802,Yellow Cab,CHICAGO IL,7.14,94.42,85.68," 1,955,130 "," 164,468 ",4519,Cash,Male,45,7086,2017-12-28,Additional Day
10285803,Yellow Cab,CHICAGO IL,9.9,144.28,129.492," 1,955,130 "," 164,468 ",3526,Cash,Female,18,22045,2017-12-25,Christmas Day
10285804,Yellow Cab,CHICAGO IL,2.38,31.47,31.9872," 1,955,130 "," 164,468 ",4427,Card,Female,24,13258,2017-12-28,Additional Day
10285806,Yellow Cab,CHICAGO IL,44.8,684.46,645.12," 1,955,130 "," 164,468 ",5480,Card,Female,25,18783,2017-12-29,Additional Day
10285807,Yellow Cab,CHICAGO IL,27.84,458.48,344.1024," 1,955,130 "," 164,468 ",3698,Cash,Male,21,7188,2017-12-29,Additional Day
10285808,Yellow Cab,CHICAGO IL,40.28,570.72,531.696," 1,955,130 "," 164,468 ",4171,Cash,Female,64,17248,2018-01-01,New Year's Day
10285810,Yellow Cab,CHICAGO IL,30.4,373.3,415.872," 1,955,130 "," 164,468 ",5438,Card,Male,32,6295,2017-12-29,Additional Day
10285813,Yellow Cab,CHICAGO IL,31.62,405.35,440.1504," 1,955,130 "," 164,468 ",3366,Cash,Male,42,7548,2018-01-01,New Year's Day
10285819,Yellow Cab,CHICAGO IL,7.07,90.63,91.6272," 1,955,130 "," 164,468 ",4363,Cash,Male,42,17352,2017-12-26,Boxing Day
10285822,Yellow Cab,CHICAGO IL,12.1,199.36,152.46," 1,955,130 "," 164,468 ",5065,Cash,Male,50,21437,2017-12-29,Additional Day
10285824,Yellow Cab,CHICAGO IL,21.47,372.64,288.5568," 1,955,130 "," 164,468 ",3020,Card,Male,49,6602,2017-12-29,Additional Day
10285825,Yellow Cab,CHICAGO IL,23.2,341.24,309.024," 1,955,130 "," 164,468 ",4187,Card,Female,25,3694,2017-12-28,Additional Day
10285826,Yellow Cab,CHICAGO IL,36.58,629.06,474.0768," 1,955,130 "," 164,468 ",4872,Cash,Male,35,9066,2017-12-29,Additional Day
10285827,Yellow Cab,CHICAGO IL,28.6,401.37,353.496," 1,955,130 "," 164,468 ",4594,Cash,Male,37,20759,2017-12-28,Additional Day
10285828,Yellow Cab,CHICAGO IL,16.64,266.42,207.6672," 1,955,130 "," 164,468 ",5777,Card,Male,24,28850,2017-12-29,Additional Day
10285829,Yellow Cab,CHICAGO IL,19.62,290.2,280.1736," 1,955,130 "," 164,468 ",4960,Card,Male,20,23475,2017-12-29,Additional Day
10285831,Yellow Cab,CHICAGO IL,23.98,323.59,345.312," 1,955,130 "," 164,468 ",4260,Card,Male,25,2977,2017-12-29,Additional Day
10285834,Yellow Cab,CHICAGO IL,19.26,265.09,247.2984," 1,955,130 "," 164,468 ",4218,Cash,Female,38,17234,2018-01-01,New Year's Day
10285836,Yellow Cab,CHICAGO IL,2.24,32.95,29.2992," 1,955,130 "," 164,468 ",5434,Cash,Male,59,9343,2017-12-28,Additional Day
10285837,Yellow Cab,CHICAGO IL,36.1,472.52,506.844," 1,955,130 "," 164,468 ",5955,Cash,Male,26,24354,2017-12-28,Additional Day
10285838,Yellow Cab,CHICAGO IL,14.55,186.52,207.774," 1,955,130 "," 164,468 ",3351,Card,Female,20,23857,2017-12-28,Additional Day
10285839,Yellow Cab,CHICAGO IL,9.99,137.5,141.4584," 1,955,130 "," 164,468 ",3867,Card,Female,23,19595,2017-12-28,Additional Day
10285840,Yellow Cab,CHICAGO IL,41.34,585.74,525.8448," 1,955,130 "," 164,468 ",3899,Cash,Male,33,11694,2017-12-26,Boxing Day
10285841,Yellow Cab,CHICAGO IL,38.61,515.8,491.1192," 1,955,130 "," 164,468 ",4668,Card,Male,40,7575,2017-12-28,Additional Day
10285842,Yellow Cab,CHICAGO IL,43.29,601.69,566.2332," 1,955,130 "," 164,468 ",4292,Cash,Male,32,28331,2017-12-25,Christmas Day
10285844,Yellow Cab,CHICAGO IL,10.56,131.1,133.056," 1,955,130 "," 164,468 ",3715,Card,Female,53,16357,2017-12-29,Additional Day
10285846,Yellow Cab,CHICAGO IL,16.32,226.83,229.1328," 1,955,130 "," 164,468 ",4585,Cash,Male,29,17385,2017-12-28,Additional Day
10285849,Yellow Cab,CHICAGO IL,37.8,484.57,494.424," 1,955,130 "," 164,468 ",4680,Card,Female,19,11941,2017-12-28,Additional Day
10285851,Yellow Cab,CHICAGO IL,36.89,502.83,442.68," 1,955,130 "," 164,468 ",5508,Card,Male,23,23151,2017-12-29,Additional Day
10285852,Yellow Cab,CHICAGO IL,3.6,50.52,46.224," 1,955,130 "," 164,468 ",4011,Cash,Female,39,17574,2017-12-28,Additional Day
10285854,Yellow Cab,CHICAGO IL,4.12,55.04,56.856," 1,955,130 "," 164,468 ",3597,Cash,Male,37,8526,2017-12-26,Boxing Day
10285857,Yellow Cab,CHICAGO IL,34.68,439.9,478.584," 1,955,130 "," 164,468 ",3665,Card,Male,39,17389,2017-12-26,Boxing Day
10285858,Yellow Cab,CHICAGO IL,16.16,226.79,195.8592," 1,955,130 "," 164,468 ",3692,Cash,Female,33,8308,2017-12-25,Christmas Day
10285860,Yellow Cab,CHICAGO IL,36.05,447.55,519.12," 1,955,130 "," 164,468 ",3027,Cash,Female,22,15370,2018-01-01,New Year's Day
10285861,Yellow Cab,CHICAGO IL,22.8,348.52,325.584," 1,955,130 "," 164,468 ",5011,Card,Female,18,24367,2017-12-29,Additional Day
10285864,Yellow Cab,CHICAGO IL,14.55,214.01,183.33," 1,955,130 "," 164,468 ",4990,Cash,Male,34,11675,2017-12-29,Additional Day
10285865,Yellow Cab,CHICAGO IL,32.98,548.28,431.3784," 1,955,130 "," 164,468 ",5943,Card,Female,59,2894,2017-12-29,Additional Day
10285867,Yellow Cab,CHICAGO IL,4.44,66.5,57.0096," 1,955,130 "," 164,468 ",5115,Card,Male,45,16842,2017-12-29,Additional Day
10285870,Yellow Cab,CHICAGO IL,21.2,260.33,302.736," 1,955,130 "," 164,468 ",5251,Card,Male,32,18232,2017-12-29,Additional Day
10285871,Yellow Cab,CHICAGO IL,31.32,439.54,375.84," 1,955,130 "," 164,468 ",5259,Card,Female,22,6348,2017-12-27,Additional Day
10285872,Yellow Cab,CHICAGO IL,31.61,543.59,447.5976," 1,955,130 "," 164,468 ",5960,Card,Male,21,19254,2017-12-29,Additional Day
10285874,Yellow Cab,CHICAGO IL,16.5,209.29,198.0," 1,955,130 "," 164,468 ",4438,Card,Female,46,15003,2018-01-01,New Year's Day
10285875,Yellow Cab,CHICAGO IL,34.72,514.85,420.8064," 1,955,130 "," 164,468 ",5765,Cash,Female,31,15491,2017-12-29,Additional Day
10285878,Yellow Cab,CHICAGO IL,27.16,417.81,384.5856," 1,955,130 "," 164,468 ",3150,Card,Male,30,20535,2017-12-29,Additional Day
10285879,Yellow Cab,CHICAGO IL,34.32,453.86,477.7344," 1,955,130 "," 164,468 ",5216,Card,Male,34,8081,2017-12-26,Boxing Day
10285881,Yellow Cab,CHICAGO IL,27.27,396.98,363.2364," 1,955,130 "," 164,468 ",5033,Card,Male,40,6466,2017-12-29,Additional Day
10285882,Yellow Cab,CHICAGO IL,30.74,481.8,442.656," 1,955,130 "," 164,468 ",3986,Cash,Female,40,18007,2017-12-29,Additional Day
10285885,Yellow Cab,CHICAGO IL,35.2,484.11,464.64," 1,955,130 "," 164,468 ",4734,Card,Male,33,30608,2017-12-29,Additional Day
10285887,Yellow Cab,CHICAGO IL,17.28,247.17,234.3168," 1,955,130 "," 164,468 ",3066,Cash,Male,35,16730,2017-12-27,Additional Day
10285889,Yellow Cab,CHICAGO IL,19.2,314.89,262.656," 1,955,130 "," 164,468 ",5737,Cash,Male,38,14057,2017-12-29,Additional Day
10285890,Yellow Cab,CHICAGO IL,23.04,286.03,287.5392," 1,955,130 "," 164,468 ",5923,Card,Female,32,17129,2017-12-29,Additional Day
10285891,Yellow Cab,CHICAGO IL,38.22,531.22,504.504," 1,955,130 "," 164,468 ",3281,Card,Male,53,2215,2017-12-28,Additional Day
10285892,Yellow Cab,CHICAGO IL,28.28,408.33,359.7216," 1,955,130 "," 164,468 ",5267,Card,Male,39,11503,2017-12-27,Additional Day
10285893,Yellow Cab,CHICAGO IL,45.63,711.18,618.7428," 1,955,130 "," 164,468 ",3084,Card,Female,30,29921,2017-12-29,Additional Day
10285896,Yellow Cab,CHICAGO IL,13.72,172.18,184.3968," 1,955,130 "," 164,468 ",4031,Card,Male,57,7435,2017-12-28,Additional Day
10285897,Yellow Cab,CHICAGO IL,12.61,175.27,167.9652," 1,955,130 "," 164,468 ",3148,Card,Male,30,7194,2017-12-29,Additional Day
10285901,Yellow Cab,CHICAGO IL,35.36,491.47,500.6976," 1,955,130 "," 164,468 ",3308,Card,Female,55,22272,2017-12-27,Additional Day
10285903,Yellow Cab,CHICAGO IL,4.44,63.51,59.6736," 1,955,130 "," 164,468 ",4141,Card,Male,19,24750,2017-12-28,Additional Day
10285904,Yellow Cab,CHICAGO IL,4.0,48.58,55.68," 1,955,130 "," 164,468 ",4699,Card,Female,27,3012,2017-12-28,Additional Day
10285910,Yellow Cab,CHICAGO IL,15.26,197.68,199.6008," 1,955,130 "," 164,468 ",3666,Card,Female,59,20097,2017-12-27,Additional Day
10285912,Yellow Cab,CHICAGO IL,24.24,349.99,305.424," 1,955,130 "," 164,468 ",5665,Card,Female,31,6518,2017-12-27,Additional Day
10285915,Yellow Cab,CHICAGO IL,33.6,467.0,467.712," 1,955,130 "," 164,468 ",4648,Card,Male,37,20123,2017-12-29,Additional Day
10285916,Yellow Cab,CHICAGO IL,37.12,545.98,485.5296," 1,955,130 "," 164,468 ",4791,Card,Male,39,27416,2017-12-29,Additional Day
10285917,Yellow Cab,CHICAGO IL,20.16,302.95,268.5312," 1,955,130 "," 164,468 ",4134,Card,Male,20,10907,2017-12-29,Additional Day
10285918,Yellow Cab,CHICAGO IL,29.0,471.0,386.28," 1,955,130 "," 164,468 ",5307,Card,Male,21,17871,2017-12-29,Additional Day
10285919,Yellow Cab,CHICAGO IL,21.21,271.9,295.2432," 1,955,130 "," 164,468 ",5826,Card,Male,31,31812,2017-12-27,Additional Day
10285920,Yellow Cab,CHICAGO IL,19.2,243.54,262.656," 1,955,130 "," 164,468 ",3471,Cash,Male,65,3574,2017-12-26,Boxing Day
10285929,Yellow Cab,CHICAGO IL,10.44,135.24,139.0608," 1,955,130 "," 164,468 ",3657,Cash,Male,49,10451,2017-12-26,Boxing Day
10285930,Yellow Cab,CHICAGO IL,40.33,593.2,532.356," 1,955,130 "," 164,468 ",4089,Card,Male,27,9687,2017-12-28,Additional Day
10285932,Yellow Cab,CHICAGO IL,13.58,174.09,174.3672," 1,955,130 "," 164,468 ",5918,Card,Female,30,14255,2017-12-25,Christmas Day
10285933,Yellow Cab,CHICAGO IL,8.0,103.63,98.88," 1,955,130 "," 164,468 ",4584,Cash,Male,57,8835,2017-12-27,Additional Day
10285936,Yellow Cab,CHICAGO IL,37.1,581.48,529.788," 1,955,130 "," 164,468 ",5928,Cash,Male,58,12190,2017-12-29,Additional Day
10285937,Yellow Cab,CHICAGO IL,19.76,263.98,265.5744," 1,955,130 "," 164,468 ",5697,Cash,Female,56,5722,2017-12-29,Additional Day
10285938,Yellow Cab,CHICAGO IL,23.31,339.71,332.8668," 1,955,130 "," 164,468 ",4968,Cash,Male,23,7147,2017-12-27,Additional Day
10285940,Yellow Cab,CHICAGO IL,4.16,62.65,57.9072," 1,955,130 "," 164,468 ",3590,Card,Male,24,15779,2017-12-29,Additional Day
10285941,Yellow Cab,CHICAGO IL,37.0,509.27,470.64," 1,955,130 "," 164,468 ",3086,Cash,Female,65,2498,2018-01-01,New Year's Day
10285942,Yellow Cab,CHICAGO IL,37.83,525.8,472.1184," 1,955,130 "," 164,468 ",5258,Cash,Male,36,9464,2017-12-28,Additional Day
10285943,Yellow Cab,CHICAGO IL,38.11,560.54,484.7592," 1,955,130 "," 164,468 ",5954,Cash,Male,34,6163,2017-12-26,Boxing Day
10285944,Yellow Cab,CHICAGO IL,23.32,324.12,285.4368," 1,955,130 "," 164,468 ",4805,Cash,Male,51,10668,2018-01-01,New Year's Day
10285945,Yellow Cab,DALLAS TX,20.4,321.18,252.144," 942,908 "," 22,157 ",26256,Card,Female,39,7341,2017-12-29,Additional Day
10285946,Yellow Cab,DALLAS TX,36.26,619.46,504.7392," 942,908 "," 22,157 ",26081,Card,Female,55,4977,2017-12-28,Additional Day
